item_number,category,product,vendor_id,vendor_name,bottle_ml,pack_size,inner_pack,age,proof,list_date,list_year,upc,scc,state_bottle_cost,state_case_cost,state_bottle_retail,report_date
41943,VODKA FLAVORED,360 Georgia Peach Vodka,300,Mccormick Distilling Company,750,12,1,0,70,05/01/2011,2011,85592142451,85592142451,7,83.93,10.5,01/04/16
928350,IMPORTED DRY GINS,Broker's Gin,300,Mccormick Distilling Company,750,12,1,0,94,05/18/2011,2011,,,9.5,114,14.25,01/04/16
980295,MISC. AMERICAN CORDIALS & LIQUEURS,Ke Ke Beach Plastic,300,Mccormick Distilling Company,750,12,1,0,30,05/05/2011,2011,85592119347,85592119347,6.5,77.93,9.75,01/04/16
3051,VODKA FLAVORED,360 Double Chocolate w/Gravity Unit,300,Mccormick Distilling Company,3000,1,60,0,70,06/01/2011,2011,85592138584,85592138584,30.19,30.19,45.29,01/04/16
41468,VODKA FLAVORED,360 Sorrento Lemon Vodka Mini,300,Mccormick Distilling Company,500,6,10,0,70,06/01/2011,2011,85592142581,85592142581,5.03,30.19,7.55,01/04/16
41935,VODKA FLAVORED,360 Concord Grape Vodka Mini,300,Mccormick Distilling Company,500,6,10,0,70,06/01/2011,2011,85592142383,85592142383,5.03,30.19,7.55,01/04/16
41937,VODKA FLAVORED,360 Mandarin Orange Vodka Mini,300,Mccormick Distilling Company,500,6,10,0,70,06/01/2011,2011,85592138485,85592138485,5.03,30.19,7.55,01/04/16
41939,VODKA FLAVORED,360 Madagascar Vanilla Vodka Mini,300,Mccormick Distilling Company,500,6,10,0,70,06/01/2011,2011,85592138386,85592138386,5.03,30.19,7.55,01/04/16
41944,VODKA FLAVORED,360 Georgia Peach Vodka Mini,300,Mccormick Distilling Company,500,6,10,0,70,06/01/2011,2011,85592142482,85592142482,5.03,30.19,7.55,01/04/16
74760,CREAM LIQUEURS,Hot Rose Cinnamon Cream Liqueur Mini,300,Mccormick Distilling Company,500,6,10,0,30,07/01/2011,2011,85592143588,85592143588,4.03,24.19,6.05,01/04/16
74763,CREAM LIQUEURS,Hot Rose Cinnamon Cream Liqueur,300,Mccormick Distilling Company,750,12,1,0,30,07/01/2011,2011,85592143557,85592143557,5.33,64,8,01/04/16
41017,VODKA FLAVORED,360 Cola Vodka,300,Mccormick Distilling Company,750,12,1,0,70,08/16/2011,2011,,,9.83,118,14.75,01/04/16
41941,VODKA FLAVORED,360 Bing Cherry Vodka,300,Mccormick Distilling Company,750,12,1,0,70,08/16/2011,2011,85592138652,85592138652,7,84,10.5,01/04/16
76216,FLAVORED RUM,Montego Bay Coconut Rum,300,Mccormick Distilling Company,750,12,1,0,42,08/01/2011,2011,85592142147,85592142147,2.34,28.04,3.51,01/04/16
36901,VODKA 80 PROOF,McCormick Vodka Mini,300,Mccormick Distilling Company,500,6,10,0,80,10/01/2011,2011,85592104589,85592104589,4.67,28,7.01,01/04/16
40656,VODKA FLAVORED,360 Huckleberry Vodka,300,Mccormick Distilling Company,750,12,1,0,70,02/01/2012,2012,85592145957,85592145957,7.52,90.16,11.28,01/04/16
40657,VODKA FLAVORED,360 Red Raspberry Mini,300,Mccormick Distilling Company,500,6,10,0,70,05/01/2012,2012,85592146084,85592146084,4.7,28.2,7.05,01/04/16
40658,VODKA FLAVORED,360 Red Raspberry,300,Mccormick Distilling Company,750,12,1,0,70,05/01/2012,2012,85592146053,85592146053,7.52,90.16,11.28,01/04/16
40649,VODKA FLAVORED,360 Huckleberry Mini,300,Mccormick Distilling Company,500,6,10,0,70,06/01/2012,2012,85592145988,85592145988,4.7,28.2,7.05,01/04/16
28350,IMPORTED DRY GINS,Broker's London Dry Gin,300,Mccormick Distilling Company,750,12,1,0,94,07/01/2012,2012,803433000018,803433000018,11.34,136,17.01,01/04/16
40647,VODKA FLAVORED,360 Buttered Popcorn Mini,300,Mccormick Distilling Company,500,6,10,0,70,08/01/2012,2012,85592146985,85592146985,4.7,28.2,7.05,01/04/16
40648,VODKA FLAVORED,360 Buttered Popcorn,300,Mccormick Distilling Company,750,12,1,0,70,08/01/2012,2012,85592146954,85592146954,7.52,90.16,11.28,01/04/16
40667,VODKA FLAVORED,360 Glazed Donut Mini,300,Mccormick Distilling Company,500,6,10,0,70,08/01/2012,2012,85592147081,85592147081,4.7,28.2,7.05,01/04/16
40669,VODKA FLAVORED,360 Glazed Donut,300,Mccormick Distilling Company,750,12,1,0,70,08/01/2012,2012,85592147050,85592147050,7.52,90.16,11.28,01/04/16
944838,PUERTO RICO & VIRGIN ISLANDS RUM,McCormick Rum Silver,300,Mccormick Distilling Company,1750,6,1,0,80,09/17/2012,2012,85592105111,85592105111,7.67,46,11.5,01/04/16
88630,TEQUILA,Tarantula Plata 100,300,Mccormick Distilling Company,750,12,1,0,100,11/01/2012,2012,85592146558,85592146558,10,119.93,15,01/04/16
89875,TEQUILA,Tarantula Reposado,300,Mccormick Distilling Company,750,12,1,0,100,11/01/2012,2012,85592146459,85592146459,10,120,15,01/04/16
3768,DECANTERS & SPECIALTY PACKAGES,Tequila Rose Valentine 2013 Gift Set,300,Mccormick Distilling Company,750,6,1,0,30,01/01/2013,2013,85592147357,85592147357,10.05,60.29,15.08,01/04/16
941467,VODKA FLAVORED,360 Sorrento Lemon Flavored Vodka,300,Mccormick Distilling Company,750,12,1,0,70,05/23/2013,2013,85592142550,85592142550,7,83.93,10.5,01/04/16
25966,BLENDED WHISKIES,Triple Crown Blended Whiskey,300,Mccormick Distilling Company,750,12,1,0,80,08/01/2013,2013,85592148156,85592148156,9,107.93,13.5,01/04/16
3964,SPICED RUM,Hook's Spiced Rum Pouch Mini,300,Mccormick Distilling Company,500,6,0,0,70,08/01/2013,2013,85592148385,85592148385,7.94,47.62,11.91,01/04/16
74752,SPICED RUM,Hook's Spiced Rum,300,Mccormick Distilling Company,750,12,1,0,70,08/01/2013,2013,85592147951,85592147951,7.94,95.25,11.91,01/04/16
821,BLENDED WHISKIES,Triple Crown Blended Whiskey Pouch Mini,300,Mccormick Distilling Company,500,6,0,0,80,08/01/2013,2013,85592148583,85592148583,10.95,65.7,16.43,01/04/16
941936,VODKA FLAVORED,360 Grape Vodka,300,Mccormick Distilling Company,750,12,1,0,70,09/06/2013,2013,,,7,83.93,10.5,01/04/16
941938,VODKA FLAVORED,360 Mandarin Orange Vodka,300,Mccormick Distilling Company,750,12,1,0,70,09/06/2013,2013,85592138454,85592138454,7,83.93,10.5,01/04/16
941940,VODKA FLAVORED,360 Madagascar Vanilla Vodka,300,Mccormick Distilling Company,750,12,1,0,70,09/06/2013,2013,,,7,83.93,10.5,01/04/16
36907,VODKA 80 PROOF,Mccormick Vodka PET,300,Mccormick Distilling Company,1000,12,1,0,80,10/01/2013,2013,85592104534,85592104534,4.13,49.5,6.2,01/04/16
38172,VODKA 80 PROOF,360 Vodka,300,Mccormick Distilling Company,375,24,1,0,80,11/01/2013,2013,85592133763,85592133763,3.74,89.71,5.61,01/04/16
40349,VODKA FLAVORED,360 Georgia Peach,300,Mccormick Distilling Company,375,24,1,0,70,11/01/2013,2013,85592142468,85592142468,3.74,89.71,5.61,01/04/16
41029,VODKA FLAVORED,360 Double Chocolate,300,Mccormick Distilling Company,375,24,1,0,70,11/01/2013,2013,85592138560,85592138560,3.74,89.71,5.61,01/04/16
3382,DECANTERS & SPECIALTY PACKAGES,Tequila Rose Valentine w/2 Shot Glasses,300,Mccormick Distilling Company,750,6,1,0,30,01/01/2014,2014,85592138850,85592138850,9.32,55.92,13.98,01/04/16
938170,VODKA 80 PROOF,360 Vodka,300,Mccormick Distilling Company,1750,6,1,0,80,02/20/2014,2014,85592133718,85592133718,11.5,69,17.25,01/04/16
940656,VODKA FLAVORED,360 Huckleberry Flavored Vodka,300,Mccormick Distilling Company,750,12,1,0,70,02/10/2014,2014,,,7,83.93,10.5,01/04/16
940658,VODKA FLAVORED,360 Red Raspberry Flavored Vodka,300,Mccormick Distilling Company,750,12,1,0,70,02/10/2014,2014,85592146053,85592146053,7,83.93,10.5,01/04/16
940533,VODKA FLAVORED,McCormick Peach Flavored Vodka,300,Mccormick Distilling Company,1750,6,1,0,60,04/03/2014,2014,85592106613,85592106613,7.47,44.77,11.21,01/04/16
940559,VODKA FLAVORED,McCormick Whipped Cream Flavored Vodka,300,Mccormick Distilling Company,1750,6,1,0,60,04/03/2014,2014,85592143816,85592143816,7.47,44.77,11.21,01/04/16
940669,VODKA FLAVORED,360 Glazed Donut Flavored Vodka,300,Mccormick Distilling Company,750,12,1,0,70,05/05/2014,2014,8592147050,8592147050,7,83.93,10.5,01/04/16
992945,DECANTERS & SPECIALTY PACKAGES,McCormick Irish Cream w/2 Glasses HA,300,Mccormick Distilling Company,750,6,1,0,34,10/01/2014,2014,85592118494,85592118494,7.66,45.96,11.49,01/04/16
989875,TEQUILA,Tarantula Reposado,300,Mccormick Distilling Company,750,12,1,0,100,12/01/2014,2014,85592146459,85592146459,10,119.93,15,01/04/16
993395,COFFEE LIQUEURS,Tequila Rose w/2 Shot Glasses HA,300,Mccormick Distilling Company,750,6,1,0,30,12/01/2014,2014,85592128356,85592128356,9.33,55.97,14,01/04/16
31167,AMERICAN DRY GINS,McCormick Gin,300,Mccormick Distilling Company,1000,12,1,0,80,02/01/2015,2015,85592103537,85592103537,4.13,49.5,6.2,01/04/16
36887,100 PROOF VODKA,McCormick Vodka,300,Mccormick Distilling Company,1000,12,1,0,80,03/01/2015,2015,85592104534,85592104534,4.13,49.5,6.2,01/04/16
38170,VODKA 80 PROOF,360 Vodka KC Royals,300,Mccormick Distilling Company,1750,6,1,0,80,04/01/2015,2015,85592133718,85592133718,11.5,69,17.25,01/04/16
24707,BLENDED WHISKIES,McCormick Blend,300,Mccormick Distilling Company,1000,12,1,0,80,05/01/2015,2015,85592104336,85592104336,4.38,52.56,6.57,01/04/16
925964,BLENDED WHISKIES,Triple Crown Blended Whiskey,300,Mccormick Distilling Company,375,12,1,0,80,09/10/2015,2015,85592151965,85592151965,5,60,7.5,01/04/16
2313,DECANTERS & SPECIALTY PACKAGES,McCormick Egg Nog w/2 Glasses,300,Mccormick Distilling Company,750,6,1,0,30,10/01/2015,2015,85592126758,85592126758,8.49,50.94,12.74,01/04/16
2945,DECANTERS & SPECIALTY PACKAGES,McCormick Irish Cream w/2 Glasses,300,Mccormick Distilling Company,750,6,1,0,34,10/01/2015,2015,85592118494,85592118494,6,36,9,01/04/16
3396,DECANTERS & SPECIALTY PACKAGES,Tequila Rose w/2 Shot Glasses,300,Mccormick Distilling Company,750,6,1,0,30,10/01/2015,2015,85592128356,85592128356,9.49,56.94,14.24,01/04/16
41467,VODKA FLAVORED,360 Sorrento Lemon Vodka,300,Mccormick Distilling Company,750,12,1,0,70,12/01/2015,2015,85592142550,85592142550,7,84,10.5,01/04/16
41936,VODKA FLAVORED,360 Concord Grape Vodka,300,Mccormick Distilling Company,750,12,1,0,70,12/01/2015,2015,85592142352,85592142352,7,84,10.5,01/04/16
41938,VODKA FLAVORED,360 Mandarin Orange Vodka,300,Mccormick Distilling Company,750,12,1,0,70,12/01/2015,2015,85592138454,85592138454,7,84,10.5,01/04/16
41940,VODKA FLAVORED,360 Madagascar Vanilla Vodka,300,Mccormick Distilling Company,750,12,1,0,70,12/01/2015,2015,85592138355,85592138355,7,84,10.5,01/04/16
967100,CREAM LIQUEURS,Tequila Rose Cocoa,300,Mccormick Distilling Company,750,12,1,0,30,01/01/2016,2016,85592128059,85592128059,9.49,113.88,14.24,01/04/16
89665,TEQUILA,Hussong's Platinum Anejo,300,Mccormick Distilling Company,750,6,1,0,80,04/01/2016,2016,85592151453,85592151453,22.5,135,33.75,01/04/16
65393,MISC. IMPORTED CORDIALS & LIQUEURS,Le Tourment Vert Absinthe,400,McKenzie River Corporation,750,6,1,0,100,03/01/2009,2009,883431000043,883431000043,16.2,97.2,24.3,01/04/16
903009,IMPORTED ALE,Brasseurs Biere De Garde,759,Merchant Du Vin Corporation,750,12,1,0,11,10/24/1997,1997,,,3.34,40.05,4.17,01/04/16
903011,IMPORTED ALE,Mac Andrews Stock Ale,759,Merchant Du Vin Corporation,553,12,1,0,11,10/24/1997,1997,,,2.21,26.55,2.77,01/04/16
903012,IMPORTED ALE,Traquair Jacobite Ale,759,Merchant Du Vin Corporation,331,12,1,0,17,10/24/1997,1997,,,3.15,37.75,3.93,01/04/16
903008,IMPORTED ALE,Westmalle Tripel Ale,759,Merchant Du Vin Corporation,331,12,1,0,18,11/01/1997,1997,,,2.9,34.75,3.62,01/04/16
903665,IMPORTED ALE,Ayinger Oktober Fest Beer,759,Merchant Du Vin Corporation,500,20,1,0,11,07/01/1998,1998,,,1.63,32.55,2.03,01/04/16
903143,IMPORTED ALE,Duinen Dubbel Ale,759,Merchant Du Vin Corporation,750,12,1,0,16,03/08/2000,2000,,,4.44,53.3,5.55,01/04/16
903144,IMPORTED ALE,Duinen Tripel Ale,759,Merchant Du Vin Corporation,750,12,1,0,16,03/08/2000,2000,,,4.44,53.3,5.55,01/04/16
903280,IMPORTED ALE,Westmalle Double Ale,759,Merchant Du Vin Corporation,331,12,1,0,18,03/05/2001,2001,,,2.9,34.75,3.62,01/04/16
903534,IMPORTED ALE,Samuel Smith Imperial Stout,759,Merchant Du Vin Corporation,553,12,1,0,14,11/01/2002,2002,,,2.25,27,2.81,01/04/16
903492,IMPORTED ALE,Ayinger Celebrator Keg,759,Merchant Du Vin Corporation,30000,1,1,0,13,10/18/2004,2004,,,102.95,102.95,128.69,01/04/16
904209,IMPORTED ALE,Rochefort 6,759,Merchant Du Vin Corporation,331,12,1,0,15,01/01/2007,2007,,,2.79,33.5,3.49,01/04/16
904274,IMPORTED ALE,Rochefort Trappist 6 Ale,759,Merchant Du Vin Corporation,331,12,1,0,15,04/20/2007,2007,,,2.98,35.75,3.72,01/04/16
904333,IMPORTED ALE,Greens Dubbel Gluten Free,759,Merchant Du Vin Corporation,500,12,1,0,15,08/24/2007,2007,,,3.19,38.25,3.98,01/04/16
904334,IMPORTED ALE,Greens Tripel Gluten Free,759,Merchant Du Vin Corporation,500,12,1,0,15,08/24/2007,2007,,,3.19,38.25,3.98,01/04/16
904331,IMPORTED ALE,Westmalle Dubbel,759,Merchant Du Vin Corporation,750,6,1,0,15,01/01/2008,2008,85725154085,85725154085,6.54,39.22,8.17,01/04/16
903013,IMPORTED ALE,Traquair House Ale,759,Merchant Du Vin Corporation,331,12,1,0,14,04/01/2008,2008,,,3.33,39.93,4.16,01/04/16
903016,IMPORTED ALE,Ayinger Celebrator Doppelbock,759,Merchant Du Vin Corporation,331,24,1,0,13,08/01/2008,2008,,,1.93,46.41,2.42,01/04/16
903014,IMPORTED ALE,Orval Trappist Ale,759,Merchant Du Vin Corporation,331,12,1,0,11,01/01/2009,2009,,,3.1,37.23,3.88,01/04/16
903015,IMPORTED ALE,Samuel Smith Imperial Stout,759,Merchant Du Vin Corporation,355,24,1,0,14,01/01/2009,2009,,,1.66,39.79,2.07,01/04/16
923492,HIGH PROOF BEER - AMERICAN,Ayinger Celebrator Keg,759,Merchant Du Vin Corporation,30000,1,1,0,14,08/01/2009,2009,,,102.95,102.95,128.69,01/04/16
924483,HIGH PROOF BEER - AMERICAN,Samuel Smith Yorkshire Stingo,759,Merchant Du Vin Corporation,553,12,1,0,16,08/01/2009,2009,,,6.33,76,7.92,01/04/16
924484,HIGH PROOF BEER - AMERICAN,Ayinger Weizen Bock,759,Merchant Du Vin Corporation,500,20,1,0,14,08/01/2009,2009,,,2.44,48.75,3.05,01/04/16
4796,SCOTCH WHISKIES,Cutty Sark Scotch,305,MHW Ltd,750,12,1,0,80,02/01/1971,1971,87236120023,87236120023,10.02,120.24,15.03,01/04/16
72516,MISC. AMERICAN CORDIALS & LIQUEURS,Bols Creme De Banana,305,MHW Ltd,750,12,1,0,50,11/01/1972,1972,,,5.63,67.53,8.45,01/04/16
4798,SCOTCH WHISKIES,Cutty Sark Scotch,305,MHW Ltd,1750,6,1,0,80,08/01/1977,1977,87236120009,87236120009,20.05,120.27,30.08,01/04/16
4797,SCOTCH WHISKIES,Cutty Sark Scotch,305,MHW Ltd,1000,12,1,0,80,12/01/1984,1984,87236120016,87236120016,13.03,156.33,19.55,01/04/16
4794,SCOTCH WHISKIES,Cutty Sark Scotch,305,MHW Ltd,375,24,1,0,80,03/01/1985,1985,,,6.12,146.95,9.18,01/04/16
903172,MISC. IMPORTED CORDIALS & LIQUEURS,Bols Advockaat Imported Liqueur DNO,305,MHW Ltd,750,12,1,0,34,08/11/1987,1987,,,7.46,89.54,11.19,01/04/16
903778,IMPORTED DRY GINS,Bols Genever Gin,305,MHW Ltd,750,6,1,0,80,09/25/1987,1987,80915108039,80915108039,23.05,138.31,34.58,01/04/16
903357,SCOTCH WHISKIES,Cutty Sark Scotch,305,MHW Ltd,200,24,1,0,86,10/15/1987,1987,,,3.72,89.32,5.58,01/04/16
4936,SCOTCH WHISKIES,Famous Grouse Scotch,305,MHW Ltd,750,12,1,0,80,10/01/1989,1989,87236400033,87236400033,12.03,144.3,18.05,01/04/16
903894,SINGLE MALT SCOTCH,Bunnahabhain Sing Malt Scotch,305,MHW Ltd,750,6,1,0,92,06/21/1991,1991,,,38.04,228.25,57.06,01/04/16
903943,SINGLE MALT SCOTCH,Macallan 18yr Scotch,305,MHW Ltd,750,12,1,0,86,10/21/1991,1991,,,37.27,447.26,55.91,01/04/16
42466,PUERTO RICO & VIRGIN ISLANDS RUM,Ron Matusalem Light Puerto Rican Rum,305,MHW Ltd,750,12,1,0,80,03/01/1993,1993,,,3.92,47,5.88,01/04/16
902115,SCOTCH WHISKIES,Famous Grouse Scotch,305,MHW Ltd,1750,6,1,0,80,03/30/1993,1993,,,20.05,120.27,30.08,01/04/16
902198,BARBADOS RUM,Barbancourt Est Res Rhum 15yr,305,MHW Ltd,750,12,1,0,80,12/07/1993,1993,89768872319,89768872319,25.42,305,38.13,01/04/16
902215,SINGLE MALT SCOTCH,Highland Park Scotch,305,MHW Ltd,750,6,1,0,86,04/01/1994,1994,,,21.99,131.91,32.99,01/04/16
82530,CINNAMON SCHNAPPS,Bols Gold Strike Cinnamon Schnapps,305,MHW Ltd,750,12,1,0,100,05/01/1994,1994,,,8.05,96.55,12.08,01/04/16
902244,SINGLE MALT SCOTCH,Macallan 25yr Anniversary Malt HA,305,MHW Ltd,750,6,1,0,86,05/25/1994,1994,87236104009,87236104009,424.79,2548.71,637.18,01/04/16
902594,BARBADOS RUM,Barbancourt 5* Rhum 8yr,305,MHW Ltd,750,12,1,0,86,03/21/1996,1996,89768873316,89768873316,14.17,170,21.26,01/04/16
902613,BARBADOS RUM,Barbancourt 3* Rhum 4yr,305,MHW Ltd,750,12,1,0,86,03/25/1996,1996,89768871312,89768871312,10.42,125,15.63,01/04/16
82550,CINNAMON SCHNAPPS,Bols Red Stinger Cinnamon Liqueur,305,MHW Ltd,750,12,1,0,48,04/01/1996,1996,,,5,60.03,7.5,01/04/16
85977,TRIPLE SEC,Bols Triple Sec,305,MHW Ltd,1000,12,1,0,42,06/01/1996,1996,,,3.41,40.96,5.12,01/04/16
4791,SCOTCH WHISKIES,Cutty Sark Scotch,305,MHW Ltd,603,10,1,0,80,11/01/1996,1996,,,11.51,115.08,17.27,01/04/16
82520,BUTTERSCOTCH SCHNAPPS,Bols Butterscorch Schnapps,305,MHW Ltd,750,12,1,0,34,01/01/1997,1997,,,5,60.03,7.5,01/04/16
64666,WHISKEY LIQUEUR,Celtic Crossing Irish Liqueur,305,MHW Ltd,750,12,1,0,60,03/01/1997,1997,,,9.03,108.32,13.55,01/04/16
902940,RASPBERRY SCHNAPPS,Bols Black Raspberry Liqueur,305,MHW Ltd,750,12,1,0,34,07/11/1997,1997,,,6.4,76.74,9.59,01/04/16
5486,SINGLE MALT SCOTCH,Macallan 12 Yr Single Malt Scotch,305,MHW Ltd,750,12,1,0,86,11/01/1997,1997,87236100001,87236100001,31.58,378.89,47.37,01/04/16
903351,IMPORTED VODKA,Iceberg Vodka Canadian,305,MHW Ltd,750,12,1,0,80,04/01/1998,1998,,,9.12,109.4,13.68,01/04/16
902043,SINGLE MALT SCOTCH,Highland Park 18yr Sing Malt Scotch HA,305,MHW Ltd,750,6,1,0,86,08/20/1998,1998,87236400118,87236400118,75.19,451.1,112.79,01/04/16
34236,IMPORTED VODKA,Chopin Vodka,305,MHW Ltd,750,12,1,0,80,09/01/1998,1998,,,15.27,183.28,22.91,01/04/16
903911,ROOT BEER SCHNAPPS,Bols Rootbeer Schnapps,305,MHW Ltd,750,12,1,0,42,09/11/1998,1998,,,3.73,44.72,5.59,01/04/16
902052,SINGLE MALT SCOTCH,Macallan Gran Reserva,305,MHW Ltd,750,6,1,0,80,11/01/1998,1998,,,90.08,540.5,135.12,01/04/16
902069,JAMAICA RUM,Brugal Anejo Rum,305,MHW Ltd,750,12,1,0,80,11/01/1998,1998,,,9.02,108.21,13.53,01/04/16
5516,SINGLE MALT SCOTCH,Macallan 18yr Single Malt Scotch,305,MHW Ltd,750,12,1,0,86,01/01/1999,1999,87236107000,87236107000,135.25,1623,202.88,01/04/16
902711,SCOTCH WHISKIES,Famous Grouse Scotch,305,MHW Ltd,1000,12,1,0,80,02/15/1999,1999,,,14.4,172.82,21.6,01/04/16
902869,SINGLE MALT SCOTCH,Highland Park 25yr Sing Malt Scotch,305,MHW Ltd,750,6,1,0,86,03/10/1999,1999,,,130.97,785.84,196.46,01/04/16
82510,APPLE SCHNAPPS,Bols Sour Apple Schnapps,305,MHW Ltd,1000,12,1,0,34,06/01/1999,1999,,,4.62,55.38,6.93,01/04/16
903038,PEPPERMINT SCHNAPPS,Bols Peppermint Schnapps,305,MHW Ltd,750,12,1,0,48,06/09/1999,1999,,,6.4,76.74,9.59,01/04/16
902425,MISC. IMPORTED CORDIALS & LIQUEURS,Toschi Lemoncello,305,MHW Ltd,750,12,1,0,64,07/24/1999,1999,27484201174,27484201174,13.93,167.14,20.89,01/04/16
33337,AMERICAN SLOE GINS,Bols Sloe Gin,305,MHW Ltd,1000,12,1,0,60,09/01/1999,1999,,,4.7,56.4,7.05,01/04/16
54096,APRICOT BRANDIES,Bols Apricot Brandy,305,MHW Ltd,750,12,1,0,70,09/01/1999,1999,,,4.44,53.28,6.66,01/04/16
54097,APRICOT BRANDIES,Bols Apricot Brandy,305,MHW Ltd,1000,12,1,0,70,09/01/1999,1999,,,5.77,69.28,8.66,01/04/16
54676,BLACKBERRY BRANDIES,Bols Blackberry Brandy,305,MHW Ltd,750,12,1,0,70,09/01/1999,1999,,,4.44,53.28,6.66,01/04/16
54677,BLACKBERRY BRANDIES,Bols Blackberry Brandy,305,MHW Ltd,1000,12,1,0,70,09/01/1999,1999,,,5.77,69.28,8.66,01/04/16
72607,RASPBERRY SCHNAPPS,Bols Bohemian Raspberry Liqueur,305,MHW Ltd,1000,12,1,0,34,09/01/1999,1999,,,4.62,55.38,6.93,01/04/16
72616,COFFEE LIQUEURS,Bols Coffee Liqueur,305,MHW Ltd,750,12,1,0,53,09/01/1999,1999,,,4.73,56.75,7.1,01/04/16
72617,COFFEE LIQUEURS,Bols Coffee Liqueur,305,MHW Ltd,1000,12,1,0,53,09/01/1999,1999,,,5.77,69.25,8.66,01/04/16
78077,DARK CREME DE CACAO,Bols Creme De Cacao Dark,305,MHW Ltd,1000,12,1,0,50,09/01/1999,1999,,,5.15,61.85,7.73,01/04/16
78637,WHITE CREME DE CACAO,Bols Creme De Cacao White,305,MHW Ltd,1000,12,1,0,50,09/01/1999,1999,,,5.15,61.85,7.73,01/04/16
79067,GREEN CREME DE MENTHE,Bols Creme De Menthe Green,305,MHW Ltd,1000,12,1,0,60,09/01/1999,1999,,,5.15,61.85,7.73,01/04/16
79546,WHITE CREME DE MENTHE,Bols Creme De Menthe White,305,MHW Ltd,1000,12,1,0,60,09/01/1999,1999,,,5.15,61.85,7.73,01/04/16
79547,WHITE CREME DE MENTHE,Bols Creme De Menthe White,305,MHW Ltd,1000,12,1,0,60,09/01/1999,1999,,,5.15,61.85,7.73,01/04/16
80037,CREAM LIQUEURS,Bols Creme De Noyaux,305,MHW Ltd,1000,12,1,0,50,09/01/1999,1999,,,5.15,61.85,7.73,01/04/16
80626,PEPPERMINT SCHNAPPS,Bols Peppermint Schnapps,305,MHW Ltd,750,12,1,0,48,09/01/1999,1999,,,5.63,67.53,8.45,01/04/16
80627,PEPPERMINT SCHNAPPS,Bols Peppermint Schnapps,305,MHW Ltd,1000,12,1,0,48,09/01/1999,1999,,,3.99,47.92,5.99,01/04/16
82519,BUTTERSCOTCH SCHNAPPS,Bols Butterscorch Schnapps,305,MHW Ltd,1000,12,1,0,34,09/01/1999,1999,,,4.62,55.38,6.93,01/04/16
82536,ROOT BEER SCHNAPPS,Bols Double Barrel Root Beer Schnapps,305,MHW Ltd,750,12,1,0,42,09/01/1999,1999,,,5,60.03,7.5,01/04/16
82537,ROOT BEER SCHNAPPS,Bols Double Barrel Root Beer Schnapps,305,MHW Ltd,1000,12,1,0,42,09/01/1999,1999,,,4.62,55.38,6.93,01/04/16
902481,SCOTCH WHISKIES,Cutty Sark Scotch,305,MHW Ltd,375,12,1,0,80,09/29/1999,1999,,,6.44,77.32,9.66,01/04/16
72606,RASPBERRY SCHNAPPS,Bols Bohemian Raspberry Liqueur,305,MHW Ltd,750,12,1,0,34,10/01/1999,1999,,,5.63,67.53,8.45,01/04/16
82557,PEACH SCHNAPPS,Bols Peach Schnapps Liqueur,305,MHW Ltd,1000,12,1,0,48,10/01/1999,1999,,,4.62,55.38,6.93,01/04/16
903406,PEACH BRANDIES,Bols Peach Brandy,305,MHW Ltd,1000,12,1,0,70,11/01/1999,1999,,,6.4,76.74,9.59,01/04/16
902931,MISC. IMPORTED CORDIALS & LIQUEURS,Pisa Nut Liqueur,305,MHW Ltd,750,12,1,0,48,02/22/2000,2000,,,12.3,147.54,18.45,01/04/16
42660,FLAVORED RUM,Four Square Spiced Rum,305,MHW Ltd,750,6,1,0,70,03/01/2000,2000,,,9.6,57.57,14.4,01/04/16
903680,MISC. IMPORTED CORDIALS & LIQUEURS,Elisir Du Dr Roux,305,MHW Ltd,375,12,1,0,94,09/27/2000,2000,,,11.88,142.5,17.81,01/04/16
903681,MISC. IMPORTED CORDIALS & LIQUEURS,O P Anderson Aquavit,305,MHW Ltd,750,12,1,0,80,09/27/2000,2000,,,11.25,135,16.88,01/04/16
903682,MISC. IMPORTED CORDIALS & LIQUEURS,Reimersholms Herrgard Aquavit,305,MHW Ltd,750,12,1,0,86,09/27/2000,2000,,,12.08,145,18.13,01/04/16
902847,MISC. IMPORTED CORDIALS & LIQUEURS,Nocello Walnut Liqueur(dno),305,MHW Ltd,750,6,1,0,48,10/20/2000,2000,,,12.73,76.39,19.1,01/04/16
902731,PUERTO RICO & VIRGIN ISLANDS RUM,Palo Viejo White Rum,305,MHW Ltd,750,12,1,0,80,11/01/2000,2000,,,3.78,45.39,5.67,01/04/16
902172,BUTTERSCOTCH SCHNAPPS,Bols Butterscorch Schnapps,305,MHW Ltd,1000,12,1,0,34,01/11/2001,2001,,,5.33,63.94,7.99,01/04/16
902225,ROOT BEER SCHNAPPS,Bols Rootbeer Schnapps,305,MHW Ltd,1000,12,1,0,42,01/09/2001,2001,,,5.33,63.94,7.99,01/04/16
902316,BUTTERSCOTCH SCHNAPPS,Bols Butterscorch Schnapps,305,MHW Ltd,750,12,1,0,34,01/11/2001,2001,,,6.4,76.74,9.59,01/04/16
903787,WHITE CREME DE CACAO,Bols Creme De Cacao White,305,MHW Ltd,1000,12,1,0,50,02/01/2001,2001,,,5.86,70.34,8.79,01/04/16
903823,DARK CREME DE CACAO,Bols Creme De Cacao Dark,305,MHW Ltd,1000,12,1,0,50,02/23/2001,2001,,,6.4,76.74,9.59,01/04/16
